cluster,total_avg_rtt,total_avg_tp,total_avg_tcp
0,63.0,12344.0,105170.0
1,194.5,16413.0,8136728.125
1,103.0,23863.0,5920824.25
1,98.0,51218.25,11439579.40625
0,124.0,510.0,27902.0
0,50.0,63.0,106570.0
0,100.0,194.0,510021.0
0,14.0,91.0,120596.0
2,104.0,957.0,11439579.40625
1,114.0,39901.5,1126553.0
1,101.0,14476.0,193189.0
1,66.0,50145.0,657221.0
0,50.0,114.0,1192621.0
0,55.0,19453.5,3149.0
0,107.0,3087.0,16515.0
1,194.5,63351.6875,9417722.125
1,59.0,38626.5,91352.0
0,23.0,95.0,1937512.0
0,48.0,116.0,40758.0
0,41.0,99.0,8284.0
1,85.0,51722.0,1316069.0
0,21.0,98.0,24196.0
1,167.0,63351.6875,11439579.40625
1,147.0,37577.0,91560.0
1,50.0,46373.0,335840.0
0,77.0,101.0,1610341.0
0,52.0,88.0,1251976.0
1,194.5,63351.6875,11439579.40625
0,50.0,76.0,1784048.0
1,111.0,48664.0,126262.0
1,194.5,63351.6875,11439579.40625
0,50.0,24.0,426747.0
0,43.0,482.0,3210.0
2,100.0,202.0,7891983.125
0,50.0,99.0,430278.0
1,126.0,47501.5,2786993.0
0,31.0,101.0,559854.0
2,100.0,247.0,7728274.875
1,115.0,209.0,2217387.0
1,137.0,47035.0,62884.0
2,59.0,187.0,5959897.25
1,95.0,36588.5,2598489.25
1,194.5,28062.0,560185.0
0,29.0,77.0,776108.0
0,83.0,394.0,373240.0
0,26.0,98.0,37076.0
1,117.0,6429.0,487272.0
1,59.0,52465.25,2410020.0
0,55.0,106.0,9907.0
1,63.0,36086.5,2688244.0
1,84.0,41766.0,6419571.0
0,63.0,192.0,799400.0
0,50.0,56.0,1863631.0
1,60.0,35186.0,14922.0
0,63.0,104.0,2189141.0
1,98.0,25924.0,4705417.0
2,42.0,137.0,4571501.0
1,110.0,33363.5,7883135.125
0,99.0,109.0,83034.0
1,116.0,51465.0,7883135.125
1,194.5,63351.6875,11439579.40625
0,33.0,96.0,2178797.0
0,29.0,63.0,80812.0
0,65.0,14743.5,39497.0
1,194.5,120.0,15624.0
0,49.0,186.0,449200.0
0,61.0,390.0,171784.25
0,30.0,39.0,35405.0
1,99.0,41871.5,2677479.0
1,59.0,46166.0,76143.0
0,41.0,102.0,62337.0
1,46.0,50748.25,1040614.25
1,194.5,63351.6875,4940909.0
0,50.0,135.0,1081021.0
2,30.0,98.0,7715280.875
2,110.0,8164.0,7539264.0
2,50.0,78.0,4555101.0
1,59.0,52851.75,7925742.875
0,20.0,115.0,4320.0
1,71.0,33387.0,123616.0
1,85.0,44617.5,47603.0
0,50.0,80.0,251216.25
0,63.0,89.0,1543521.0
0,63.0,283.0,338340.0
0,38.0,101.0,1323209.0
1,80.0,52768.75,7883135.125
0,43.0,13762.0,46656.0
1,127.0,52768.75,7830274.875
0,17.0,93.0,1567461.25
1,107.0,52768.75,6722941.0
0,28.0,99.0,1095185.0
1,73.0,43232.5,3187986.0
1,194.5,63351.6875,357223.0
0,32.0,17196.5,103801.0
0,31.0,123.0,90791.0
0,50.0,100.0,177415.25
1,194.5,63351.6875,5124268.5
0,50.0,113.0,240140.0
0,110.0,303.0,45477.0
0,50.0,98.0,230007.0
1,160.0,3319.0,14794.0
0,41.0,113.0,519803.0
1,126.0,16317.5,610671.0
0,45.0,8.0,13540.0
0,86.0,250.0,1134597.0
1,153.0,53182.25,32242.0
0,118.0,224.0,459260.0
0,64.0,326.0,8946.0
2,50.0,110.0,7767356.875
1,120.0,10004.0,26394.0
1,44.0,52768.75,1833114.0
0,22.0,154.0,12342.0
0,20.0,144.0,676288.0
1,113.0,6097.0,1925700.25
1,100.0,27763.5,1752460.0
0,51.0,3845.0,16476.0
1,132.0,13786.0,41874.0
2,28.0,90.0,7883135.125
1,78.0,52878.75,572696.0
1,130.0,28250.0,7917713.875
0,105.0,63.0,1431129.0
0,105.0,351.0,17352.0
1,89.0,22854.0,1323377.25
0,50.0,155.0,397457.0
0,29.0,109.0,24723.0
1,79.0,52857.75,1778440.0
0,50.0,64.0,3244213.0
0,38.0,95.0,258251.0
0,38.0,90.0,252857.0
0,50.0,87.0,332604.0
0,108.0,599.0,138311.0
1,68.0,51427.25,1673374.0
0,81.0,101.0,83707.0
1,149.0,35686.0,768056.0
1,103.0,39144.5,7773830.875
1,141.0,13055.0,65896.0
2,51.0,3667.5,3344483.0
1,106.0,50619.25,4950930.0
1,145.0,20458.5,37192.0
0,106.0,1820.0,351042.0
0,33.0,73.0,997486.0
2,87.0,13150.0,6290588.0
1,106.0,35619.5,60032.0
0,36.0,90.0,1519190.0
0,44.0,28554.0,18888.0
1,109.0,51497.25,1828507.0
0,28.0,74.0,33313.0
0,59.0,112.0,957563.0
0,72.0,13074.0,35562.0
1,74.0,35130.0,126659.0
0,68.0,261.0,590975.0
0,50.0,98.0,2475927.0
0,50.0,15.0,99048.0
1,194.5,63351.6875,11439579.40625
1,194.5,51407.0,11439579.40625
0,105.0,807.0,41486.0
0,65.0,9063.0,251589.0
0,79.0,70.0,29095.0
0,50.0,128.0,1861.0
0,50.0,107.0,30853.0
1,92.0,41958.5,7213532.0
1,62.0,52768.75,104404.0
1,127.0,50295.0,7883135.125
0,55.0,23367.0,34243.0
0,50.0,114.0,2543940.0
1,81.0,52768.75,7883135.125
0,67.0,63.0,170234.25
0,108.0,196.0,35702.0
0,50.0,149.0,17190.0
0,53.0,18482.0,655057.0
1,53.0,51499.5,460560.0
2,39.0,63.0,7715280.875
2,50.0,43.0,5735388.0
0,73.0,8801.0,65888.0
2,50.0,98.0,6329553.0
0,29.0,105.0,36504.0
2,119.0,105.0,4341059.0
2,28.0,97.0,3909455.0
0,43.0,110.0,8494.0
1,94.0,46197.5,84834.0
2,50.0,102.0,7883135.125
0,50.0,73.0,118376.0
0,50.0,90.0,112954.0
1,101.0,16971.5,4544638.0
0,36.0,2326.0,101164.0
0,88.0,2308.0,132452.0
0,114.0,3987.0,55755.0
0,54.0,2208.0,713477.0
0,29.0,90.0,550418.0
2,59.0,62.0,3763330.0
1,127.0,7429.0,92932.0
0,105.0,2428.0,2202801.0
0,50.0,15.0,16281.0
1,127.0,12700.0,1699812.25
0,69.0,90.0,169224.25
0,55.0,1300.0,34469.0
1,82.0,41942.0,7494.0
1,194.5,63351.6875,11439579.40625
0,61.0,108.0,169286.25
0,50.0,67.0,26041.0
1,194.5,63351.6875,11439579.40625
0,109.0,315.0,331347.0
1,70.0,52768.75,2638905.25
1,194.5,59589.5,11439579.40625
1,85.0,50996.5,5248614.0
1,96.0,52019.5,3818559.0
1,129.0,45622.5,6142566.0
0,44.0,101.0,130559.0
0,73.0,14061.0,239467.0
0,29.0,32020.0,22892.0
1,115.0,52861.75,11439579.40625
2,50.0,76.0,7883135.125
1,43.0,45939.0,7915.0
0,38.0,94.0,72030.0
0,86.0,4893.0,74521.0
2,29.0,105.0,6295448.0
1,117.0,9530.0,152015.0
1,152.0,24195.0,17786.0
0,59.0,68.0,385696.0
2,43.0,113.0,7883135.125
0,16.0,67.0,1130.0
0,30.0,76.0,3970.0
1,57.0,44737.0,707303.0
0,39.0,97.0,686964.0
0,28.0,68.0,1478955.0
0,30.0,112.0,20371.0
0,60.0,2873.0,26396.0
0,49.0,63.0,41773.0
0,29.0,83.0,3402997.0
2,50.0,107.0,7715280.875
0,100.0,30.0,121930.0
0,101.0,7426.0,198362.0
0,50.0,74.0,15623.0
0,50.0,78.0,147456.0
0,103.0,3007.0,33313.0
1,74.0,24046.0,439693.0
0,40.0,63.0,276760.0
0,110.0,2295.0,51466.0
1,72.0,27599.0,3354809.0
1,94.0,52725.25,655002.0
1,194.5,63351.6875,10776856.875
1,94.0,19543.0,64510.0
0,64.0,98.0,33378.0
0,59.0,84.0,1394.0
1,122.0,51003.25,3004380.0
2,50.0,129.0,7802200.875
1,110.0,7378.0,1125857.0
0,25.0,7009.0,114011.0
0,70.0,11669.5,48131.0
1,92.0,33601.0,2194029.0
1,37.0,51367.25,24484.0
0,50.0,136.0,117114.0
0,79.0,93.0,17136.0
1,74.0,52703.5,2825138.25
0,50.0,98.0,376066.0
1,122.0,52881.75,1672592.5
0,24.0,115.0,696438.0
0,29.0,72.0,1468.0
0,20.0,87.0,123141.0
0,29.0,108.0,93161.0
1,67.0,33702.0,6195.0
1,194.5,63351.6875,9015593.125
0,39.0,77.0,446306.0
0,50.0,15.0,10040.0
1,60.0,24396.0,1030575.0
1,87.0,51911.25,512441.0
2,41.0,440.0,4741344.0
2,50.0,147.0,7883135.125
1,81.0,51631.25,2805052.0
0,32.0,495.0,48447.0
0,50.0,91.0,9348.0
1,99.0,38389.5,2903089.0
0,53.0,109.0,174958.25
0,116.0,1685.0,1445781.0
2,75.0,83.0,3063022.0
1,95.0,30614.0,165705.0
0,50.0,116.0,670722.0
0,50.0,140.0,319369.0
1,123.0,6829.0,628975.25
1,146.0,51190.25,2103777.25
0,29.0,91.0,58857.0
1,107.0,16814.0,407315.0
2,50.0,123.0,7747566.875
1,82.0,52768.75,5402813.0
1,194.5,36680.5,3102838.0
1,105.0,52768.75,2945153.0
1,194.5,38259.0,6234677.0
1,116.0,9964.0,189515.0
2,16.0,88.0,7741807.875
0,50.0,93.0,102054.0
2,50.0,110.0,3394506.0
0,42.0,87.0,61667.0
2,40.0,85.0,4743691.0
0,73.0,13113.0,186321.0
1,194.5,63351.6875,7353133.25
1,194.5,63351.6875,11439579.40625
0,50.0,90.0,2648.0
0,51.0,83.0,39946.0
0,110.0,38.0,7459.0
0,50.0,110.0,22709.0
1,110.0,41166.5,2767023.25
1,142.0,36549.5,1127154.0
0,17.0,101.0,3404.0
1,53.0,52768.75,130986.0
2,50.0,76.0,7883135.125
0,112.0,511.0,160463.0
0,46.0,5525.0,129698.0
0,52.0,273.0,12476.0
1,194.5,63351.6875,11439579.40625
0,29.0,112.0,98036.0
2,50.0,113.0,7883135.125
2,66.0,35374.0,7721864.875
2,50.0,128.0,7729946.875
2,111.0,12855.0,7737832.875
1,127.0,52768.75,7883135.125
1,59.0,50959.25,12462.0
1,150.0,221.0,1528965.0
2,39.0,118.0,7883135.125
2,100.0,197.0,8291042.875
0,65.0,3687.0,1581655.0
2,89.0,87.0,7866751.875
1,108.0,28014.0,4340901.0
2,29.0,109.0,7717836.875
2,38.0,117.0,7750081.875
0,41.0,2302.0,13925.0
2,18.0,99.0,4951285.25
0,35.0,16724.0,17336.0
1,194.5,63351.6875,2312714.25
2,62.0,66.0,7883135.125
1,115.0,6881.0,773216.0
1,105.0,52768.75,7755250.875
1,86.0,48400.0,7824819.875
1,181.0,37062.5,8015515.125
0,100.0,228.0,597621.0
1,49.0,25640.0,1796093.0
2,29.0,127.0,6612368.25
0,59.0,86.0,27251.0
0,39.0,110.0,66634.0
1,37.0,52768.75,20807.0
1,194.5,63351.6875,11439579.40625
1,194.5,63351.6875,11439579.40625
0,44.0,110.0,94460.0
1,194.5,46446.0,11439579.40625
0,67.0,10515.0,223791.25
0,75.0,17463.5,63237.0
1,194.5,63351.6875,11439579.40625
0,29.0,83.0,12554.0
2,105.0,12.0,4487340.25
0,82.0,9769.0,148584.0
0,88.0,63.0,18396.0
1,194.5,63351.6875,11439579.40625
2,100.0,242.0,11439579.40625
0,42.0,117.0,484059.0
2,46.0,29.0,7806524.875
1,96.0,22215.0,2456095.0
1,38.0,46392.0,185082.25
0,47.0,118.0,9669.0
1,190.0,63351.6875,2378308.0
2,39.0,99.0,6858307.0
0,50.0,60.0,512327.0
1,177.0,45100.0,8493315.875
1,87.0,39839.5,958661.0
2,171.0,2197.0,7897689.875
1,78.0,46301.0,7719849.875
0,50.0,36.0,2184710.0
0,50.0,110.0,10386.0
1,77.0,48521.5,1971858.0
0,41.0,18952.0,2354642.0
2,116.0,11314.5,7883135.125
0,43.0,99.0,170928.0
0,50.0,102.0,10522.0
2,50.0,121.0,7775126.875
1,194.5,39858.5,5051062.0
1,194.5,63351.6875,11439579.40625
2,59.0,101.0,7721702.875
0,127.0,431.0,78038.0
0,50.0,85.0,506825.0
1,153.0,30859.0,8227416.0
2,32.0,556.0,5505345.0
1,115.0,19996.0,289461.0
1,35.0,52768.75,718169.0
1,124.0,26809.5,7866531.875
0,26.0,93.0,741181.0
0,64.0,97.0,418564.0
0,50.0,77.0,106250.0
1,35.0,32588.0,44016.0
1,53.0,38268.0,500128.0
1,194.5,53831.0,11439579.40625
1,194.5,51699.5,1740178.0
2,44.0,4026.0,3852021.0
1,43.0,35218.5,25504.0
0,39.0,94.0,60832.0
0,50.0,73.0,759058.0
1,127.0,49675.5,7883135.125
0,49.0,63.0,13460.0
2,59.0,21449.0,7883135.125
0,108.0,90.0,16382.0
1,103.0,44443.0,1779579.0
2,105.0,10371.0,7588955.0
2,50.0,115.0,6452878.0
1,188.0,1780.0,194608.0
0,72.0,10708.0,258823.0
1,194.5,51584.5,2400927.0
0,39.0,94.0,464611.0
1,194.5,63351.6875,11439579.40625
1,67.0,52851.75,381178.0
2,82.0,27071.0,7778076.875
2,110.0,33114.0,11439579.40625
0,39.0,110.0,126541.0
0,50.0,73.0,1651693.25
1,157.0,51536.25,11439579.40625
0,56.0,539.0,3296.0
1,74.0,39541.5,889499.0
1,108.0,12975.0,56044.0
1,105.0,52768.75,7717313.875
0,107.0,6321.0,221.0
0,27.0,63.0,66634.0
1,113.0,52569.25,7883135.125
1,194.5,63351.6875,1852285.0
0,38.0,108.0,213112.0
0,50.0,110.0,207790.25
0,37.0,95.0,3293869.0
1,146.0,265.0,331249.0
0,84.0,131.0,483962.0
2,50.0,86.0,7883135.125
0,81.0,199.0,499352.0
1,194.5,55792.25,437031.0
0,111.0,142.0,62696.0
0,109.0,246.0,86167.0
0,57.0,11819.0,30907.0
1,126.0,17894.0,1465634.0
1,106.0,14646.0,677535.0
2,96.0,202.0,8557218.125
0,45.0,1088.0,6213.0
1,194.5,56469.0,3990999.0
1,110.0,36239.5,7883135.125
0,69.0,675.0,2276659.25
0,107.0,259.0,121778.0
1,85.0,47978.5,944211.0
2,50.0,75.0,7883135.125
0,75.0,161.0,18341.0
1,96.0,51812.5,7883135.125
0,41.0,16144.0,15658.0
0,76.0,14915.5,2164418.0
2,40.0,95.0,3625512.25
2,20.0,154.0,7426940.0
2,100.0,176.0,7972186.875
0,43.0,68.0,4920.0
0,61.0,106.0,14978.0
0,50.0,118.0,380326.0
0,50.0,117.0,417782.0
0,50.0,112.0,141473.0
0,62.0,1017.0,130164.0
0,26.0,41.0,1568908.0
2,53.0,182.0,3457656.25
0,43.0,26572.0,42768.0
0,65.0,16032.5,564772.0
2,50.0,69.0,7740961.875
1,194.5,63351.6875,6902219.0
0,37.0,1238.0,48193.0
1,134.0,52993.75,1887154.5
1,169.0,63351.6875,11439579.40625
0,42.0,90.0,155976.0
0,50.0,88.0,1713.0
0,21.0,81.0,4235.0
2,109.0,9156.0,7883135.125
0,16.0,129.0,7141.0
1,194.5,53863.0,10055588.125
1,194.5,63351.6875,11439579.40625
0,47.0,182.0,155476.0
1,122.0,45715.5,3374039.0
0,105.0,114.0,1689740.0
2,120.0,349.0,11238754.125
1,116.0,13843.5,3051287.0
2,114.0,6002.0,3782063.0
2,45.0,1577.0,7719425.25
0,89.0,475.0,301208.0
0,55.0,121.0,2094.0
2,40.0,555.0,4502166.0
1,99.0,20642.5,2060534.0
2,48.0,827.0,7883135.125
1,194.5,37723.0,4766182.25
2,111.0,15990.0,7833686.875
1,125.0,30879.0,3830312.0
0,71.0,10777.0,324231.0
2,36.0,1052.0,7722868.875
2,50.0,93.0,7762518.875
0,56.0,73.0,378092.0
1,95.0,52858.75,16330.0
1,105.0,16621.0,514041.0
1,94.0,52699.5,7784727.875
0,32.0,82.0,734707.0
0,62.0,173.0,210822.0
0,21.0,90.0,3621087.0
1,102.0,29910.0,345560.25
2,39.0,99.0,7848007.875
1,111.0,13847.0,1634628.25
1,109.0,19981.0,3511425.0
1,181.0,63351.6875,11439579.40625
0,59.0,63.0,162291.0
1,105.0,33984.5,3909657.0
0,50.0,138.0,90791.0
0,50.0,115.0,318527.0
0,50.0,97.0,25346.0
0,50.0,81.0,505352.0
0,32.0,76.0,169412.25
0,44.0,1737.0,169382.25
2,100.0,164.0,7971017.875
0,97.0,5082.0,150711.0
1,113.0,51552.25,34838.0
1,119.0,13232.0,3692463.0
0,38.0,75.0,798750.0
0,50.0,97.0,15889.0
0,127.0,265.0,326564.0
0,120.0,119.0,33811.0
1,152.0,51354.25,8020420.0
0,32.0,140.0,10522.0
0,64.0,6354.0,612508.0
0,50.0,62.0,468176.25
0,35.0,90.0,1458968.0
0,66.0,13784.0,252849.0
0,36.0,90.0,3434812.0
1,114.0,8385.0,207342.0
0,47.0,1627.0,10234.0
1,194.5,6741.0,10327.0
2,22.0,89.0,7883135.125
1,103.0,20167.0,1236189.0
0,63.0,910.0,13366.0
1,194.5,47117.0,11439579.40625
2,85.0,97.0,4047730.0
1,91.0,40203.0,2949647.0
2,70.0,186.0,8026626.125
0,48.0,5460.0,107122.0
2,65.0,35323.5,7716303.875
2,80.0,152.0,11377257.0
0,88.0,11429.0,99807.0
1,156.0,47886.5,311046.0
1,194.5,35238.5,11439579.40625
1,62.0,50308.0,2844.0
1,160.0,52880.75,11439579.40625
2,50.0,97.0,5735388.0
1,127.0,2080.0,54384.0
1,86.0,20005.5,1040651.0
0,35.0,10842.5,1033415.0
0,46.0,92.0,108308.0
2,50.0,81.0,7883135.125
0,105.0,6757.0,749083.0
0,50.0,118.0,1636797.0
1,94.0,49319.5,2711578.0
1,100.0,50284.5,901845.25
0,27.0,62.0,35405.0
0,40.0,1017.0,102306.0
1,30.0,52768.75,42320.0
0,122.0,71.0,24342.0
0,29.0,64.0,1845916.0
1,162.0,879.0,610951.0
1,119.0,17012.0,145883.0
2,100.0,242.0,7895631.875
0,70.0,93.0,1132431.0
1,47.0,32086.0,4048.0
1,158.0,15190.0,2747338.0
0,84.0,151.0,206826.0
0,68.0,111.0,58900.0
0,50.0,113.0,438958.0
0,28.0,88.0,349395.25
1,67.0,52875.75,4494355.25
1,127.0,30861.5,7883135.125
1,65.0,33852.5,10707.0
0,52.0,114.0,38016.0
1,194.5,27269.0,1746873.0
0,29.0,102.0,1074306.0
1,181.0,63351.6875,8525553.875
2,82.0,164.0,7715304.875
1,106.0,15763.5,312328.0
1,128.0,30405.0,4980133.0
0,50.0,125.0,191558.0
1,96.0,15936.0,9096.0
0,50.0,94.0,67973.0
0,50.0,140.0,4320.0
1,126.0,33150.5,2129286.0
0,29.0,115.0,35277.0
0,71.0,4455.0,190380.25
1,138.0,14117.0,53720.0
1,77.0,52293.25,4066973.0
1,161.0,52971.75,3791025.0
0,108.0,1312.0,182355.0
1,127.0,52768.75,3868596.0
0,38.0,111.0,116143.0
1,190.0,63351.6875,5550657.25
0,50.0,70.0,78897.0
1,38.0,43799.0,48795.0
0,50.0,71.0,7340.0
0,108.0,1487.0,880468.0
0,29.0,41.0,12010.0
0,30.0,69.0,15888.0
1,96.0,63351.6875,645745.25
1,194.5,63351.6875,11439579.40625
0,28.0,89.0,363383.0
0,74.0,244.0,11266.0
1,96.0,48564.5,7731092.875
1,194.5,63351.6875,11439579.40625
2,63.0,66.0,5840136.0
0,66.0,389.0,154404.0
0,45.0,91.0,744378.0
1,109.0,52206.25,1513876.0
0,105.0,282.0,249129.0
0,50.0,82.0,176411.0
2,52.0,943.0,7813948.875
0,90.0,175.0,282789.0
0,47.0,421.0,15187.0
1,85.0,18841.0,191747.0
1,122.0,28674.0,271270.0
0,50.0,72.0,106570.0
0,51.0,13276.0,172455.25
1,84.0,26771.0,671714.0
1,107.0,17383.0,697586.0
2,79.0,17144.0,6246412.0
0,32.0,85.0,490334.0
0,50.0,73.0,79398.0
0,50.0,120.0,1251976.0
0,103.0,2375.0,14080.0
1,194.5,63351.6875,11439579.40625
1,96.0,15056.0,335324.25
0,68.0,10476.0,10006.0
0,55.0,18512.0,134025.0
1,66.0,52768.75,606017.25
0,46.0,112.0,1848720.0
0,41.0,118.0,1944979.0
2,40.0,94.0,7720692.875
2,17.0,95.0,7810775.875
1,59.0,52768.75,747531.0
2,50.0,79.0,3594512.0
1,96.0,35806.5,1759977.25
1,103.0,37039.0,5203151.0
2,113.0,987.0,6368518.0
0,30.0,118.0,2910408.0
1,59.0,25023.5,100957.0
1,65.0,52307.25,6888548.25
0,19.0,99.0,62337.0
0,80.0,574.0,115371.0
1,194.5,63351.6875,11439579.40625
1,187.0,29792.0,1954432.0
0,21.0,133.0,578691.0
1,166.0,63351.6875,10743292.875
1,111.0,9426.0,67787.0
1,67.0,40867.5,2620658.25
0,32.0,73.0,1837.0
2,50.0,79.0,3469952.0
0,25.0,101.0,9270.0
0,50.0,114.0,1869.0
0,19.0,87.0,622475.0
0,30.0,105.0,1406890.0
1,109.0,10795.0,1525179.0
1,154.0,17493.5,88991.0
0,47.0,108.0,269222.0
2,89.0,182.0,8779719.125
0,50.0,116.0,318527.0
2,16.0,97.0,7849885.875
1,113.0,42073.0,963123.0
2,30.0,89.0,6223789.0
0,38.0,111.0,3219453.25
0,36.0,19.0,720369.0
0,78.0,79.0,1837.0
1,194.5,63351.6875,9425277.875
0,113.0,62.0,13527.0
1,134.0,17138.0,155885.0
2,110.0,71.0,7745656.875
0,31.0,88.0,2087878.0
0,114.0,5433.0,560454.0
1,127.0,16671.0,29536.0
0,58.0,776.0,1149996.0
0,32.0,114.0,196369.0
0,105.0,78.0,1937512.0
2,109.0,14091.0,7883135.125
0,38.0,57.0,79535.0
0,53.0,123.0,249546.25
1,87.0,35595.5,1589838.25
2,127.0,6341.0,7793033.875
0,110.0,2131.0,310478.0
0,39.0,124.0,2072182.0
1,175.0,1430.0,210989.0
0,55.0,4528.0,14118.0
0,28.0,112.0,63290.0
0,65.0,59.0,186264.0
1,42.0,52768.75,88723.0
0,20.0,111.0,3553.0
1,41.0,51828.25,1695175.0
0,34.0,63.0,190076.25
1,142.0,19288.0,445108.0
1,150.0,63351.6875,9647830.875
1,76.0,51644.25,2476544.0
0,44.0,98.0,1636099.0
1,120.0,32661.0,999374.25
0,78.0,46.0,57505.0
1,48.0,37243.0,67539.0
1,130.0,21276.0,1373140.0
1,107.0,9883.0,41988.0
0,29.0,82.0,3100.0
1,105.0,52853.75,2171440.0
0,37.0,13945.0,11293.0
0,60.0,21151.0,31641.0
1,186.0,4834.5,1433514.0
0,50.0,55.0,1790330.0
0,51.0,11325.0,165321.0
1,164.0,25021.0,6639801.0
1,166.0,3505.0,475405.0
1,60.0,40549.0,4492.0
0,39.0,98.0,1415.0
2,32.0,63.0,4951875.0
1,76.0,51487.25,3820186.0
2,25.0,96.0,5145276.0
0,81.0,501.0,42752.0
0,27.0,120.0,514608.0
0,53.0,2735.0,24705.0
0,105.0,90.0,9323.0
1,125.0,12174.5,1515551.0
0,49.0,19747.5,13464.0
1,163.0,146.0,2390331.0
2,137.0,194.0,5485896.0
2,138.0,169.0,7720197.875
0,50.0,81.0,80928.0
0,28.0,82.0,86234.0
1,127.0,20188.0,15040.0
0,76.0,1123.0,45356.0
0,20.0,106.0,1881022.0
2,92.0,176.0,8013044.125
0,118.0,293.0,3795.0
0,42.0,74.0,1130.0
0,43.0,87.0,9309.0
0,37.0,26261.0,18607.0
0,59.0,21123.0,1524510.0
0,50.0,15.0,225083.0
0,0.0,85.0,198907.0
0,60.0,182.0,5205.0
0,50.0,105.0,13930.0
0,76.0,102.0,125766.0
1,194.5,63351.6875,11439579.40625
1,61.0,52330.25,103554.0
1,76.0,52835.75,8820320.0
2,169.0,6170.0,7976315.875
0,80.0,77.0,345224.0
2,26.0,124.0,7716646.875
2,112.0,3307.0,6011602.0
0,50.0,67.0,13089.0
0,94.0,297.0,255180.0
2,104.0,820.0,7883135.125
2,50.0,78.0,7715250.875
0,45.0,2944.0,912825.0
0,64.0,19528.5,1252875.25
1,60.0,51945.25,7729689.875
0,30.0,112.0,1713.0
0,52.0,4419.0,66254.0
1,127.0,24646.0,7883135.125
0,60.0,131.0,96053.0
2,31.0,482.0,7715280.875
0,50.0,95.0,13710.0
0,37.0,108.0,2514.0
0,46.0,678.0,198345.0
0,65.0,8300.0,24289.0
1,68.0,32615.0,15461.0
1,130.0,134.0,961099.0
0,55.0,74.0,1775193.0
0,100.0,180.0,679090.0
2,118.0,24870.5,8800591.125
1,174.0,63351.6875,845406.25
0,50.0,128.0,66089.0
0,21.0,105.0,61619.0
1,50.0,52768.75,39920.0
2,50.0,75.0,7743246.875
0,23.0,90.0,48788.0
0,20.0,95.0,2324.0
0,48.0,6033.5,41494.0
0,38.0,67.0,7583.0
1,194.5,41198.0,11439579.40625
1,194.5,58456.0,11439579.40625
2,62.0,595.0,7768823.875
0,75.0,2540.0,697119.0
0,31.0,58.0,232302.0
1,113.0,10971.0,34871.0
1,137.0,63351.6875,11439579.40625
0,50.0,64.0,13089.0
2,89.0,17168.0,7923028.125
0,64.0,1700.0,287635.0
0,110.0,4991.0,1272051.0
1,194.5,42713.0,501079.0
2,50.0,95.0,7776076.875
0,50.0,100.0,39859.0
0,70.0,69.0,99757.0
1,127.0,15692.0,56192.0
2,49.0,49.0,7883135.125
0,30.0,89.0,69704.0
0,46.0,424.0,58032.0
0,56.0,15309.5,652439.0
1,91.0,38342.0,304208.0
0,20.0,79.0,96267.0
0,49.0,3912.0,30183.0
1,34.0,32248.0,16016.0
0,52.0,172.0,300529.25
2,41.0,81.0,7883135.125
0,50.0,124.0,34270.0
1,110.0,52880.75,11439579.40625
1,194.5,250.0,1950493.0
2,37.0,91.0,7832234.875
0,39.0,95.0,758289.0
0,54.0,63.0,67371.0
0,25.0,86.0,62187.0
1,177.0,45125.0,4753085.25
2,31.0,81.0,7814506.875
2,116.0,9105.0,4182463.0
0,50.0,15.0,393702.0
0,50.0,78.0,14630.0
1,88.0,46205.5,7883135.125
0,50.0,68.0,156692.0
1,111.0,17762.0,1644530.25
1,63.0,51877.25,974935.0
0,50.0,86.0,176503.25
2,109.0,17286.0,7746113.875
1,194.5,63351.6875,618705.25
0,50.0,85.0,6961.0
0,78.0,817.0,48573.0
0,30.0,100.0,2232.0
0,70.0,127.0,76430.0
0,51.0,20045.0,1704785.0
0,64.0,11665.0,243644.0
1,97.0,13852.0,45518.0
2,136.0,132.0,7751714.875
0,82.0,16145.0,656230.0
0,47.0,24372.0,20781.0
1,127.0,2009.0,15270.0
0,50.0,55.0,51458.0
0,60.0,3130.0,370561.0
2,32.0,63.0,4851386.0
1,71.0,40930.5,466642.0
2,136.0,1234.0,11439579.40625
2,50.0,98.0,4597364.25
1,59.0,52768.75,459628.0
0,50.0,102.0,67683.0
2,50.0,105.0,5173721.0
0,50.0,15.0,544361.0
0,106.0,63.0,2722.0
1,60.0,52768.75,3769385.25
2,29.0,100.0,7750766.875
0,111.0,2042.0,247530.0
0,103.0,4850.0,65461.0
1,194.5,63351.6875,3724144.0
2,30.0,136.0,7736018.875
2,70.0,103.0,3288428.0
0,36.0,16231.0,171258.25
0,113.0,88.0,7013.0
0,50.0,100.0,404325.0
0,58.0,2007.0,11652.0
0,50.0,68.0,17147.0
1,194.5,63351.6875,11439579.40625
2,29.0,91.0,3705532.25
1,194.5,63351.6875,4323801.0
1,38.0,40091.0,246231.0
0,50.0,97.0,17767.0
2,29.0,144.0,4255527.0
1,194.5,63351.6875,6383300.0
0,49.0,14630.0,23398.0
0,29.0,57.0,1119702.0
1,127.0,52768.75,7765000.875
0,60.0,99.0,3130532.0
0,108.0,5422.0,18926.0
1,78.0,52395.25,7853238.875
2,35.0,156.0,7742943.875
2,150.0,226.0,8029944.0
0,50.0,15.0,232627.0
2,41.0,98.0,7836762.875
0,50.0,56.0,692941.0
0,84.0,325.0,443854.0
